gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
6661-0,1476475360025.0,40,close,target,160,62,50,3,3,distr2,110,78,50,1,2,distr1,85,32,50,2,1,18,19,18,True,1476475357942.0,speaker,blue,319.0,1.0,1,4,4.0,1.0,human
6661-0,1476475370385.0,41,close,target,291,49,50,1,3,distr1,248,48,50,3,2,distr2,248,73,50,2,1,16,19,8,True,1476475367672.0,speaker,pink,319.0,1.0,1,4,4.0,1.0,human
6661-0,1476475381209.0,42,split,target,150,29,50,2,2,distr1,143,10,50,3,1,distr2,277,38,50,1,3,12,45,35,True,1476475378785.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
6661-0,1476475391809.0,43,split,target,326,80,50,3,2,distr2,92,46,50,1,1,distr1,330,99,50,2,3,7,81,80,True,1476475390043.0,speaker,dull pink.,319.0,1.0,2,8,8.0,2.0,human
6661-0,1476475398934.0,44,far,target,144,85,50,3,3,distr1,263,4,50,1,2,distr2,359,30,50,2,1,42,70,21,True,1476475397200.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
6661-0,1476475426264.0,45,close,target,5,8,50,3,3,distr1,47,9,50,1,2,distr2,23,22,50,2,1,13,9,13,True,1476475422241.0,speaker,not the white grey and not the pink-ish grey,319.0,1.0,9,35,20.0,5.0,human
6661-0,1476475453565.0,46,close,target,295,19,50,3,3,distr1,344,25,50,1,2,distr2,319,37,50,2,1,13,9,12,True,1476475451097.0,speaker,purple grey,319.0,1.0,2,10,10.0,2.0,human
6661-0,1476475480907.0,47,close,distr2,200,87,50,3,2,distr1,206,68,50,2,1,target,192,70,50,1,3,18,11,9,False,1476475469737.0,speaker,bright blue. like tourquoise,319.0,0.0,4,24,24.0,4.0,human
6661-0,1476475494185.0,48,far,target,66,92,50,1,3,distr2,191,9,50,3,1,distr1,18,82,50,2,2,56,45,36,True,1476475488355.0,speaker,oh I spelled that wrong! ~ yellow,319.0,1.0,1,6,6.0,1.0,human
6661-0,1476475517313.0,49,close,target,15,7,50,3,1,distr2,339,11,50,2,3,distr1,348,28,50,1,2,19,10,11,True,1476475512053.0,speaker,not pink and not pink-ish grey,319.0,1.0,6,24,15.0,4.0,human
6661-0,1476475525077.0,50,far,target,118,21,50,3,1,distr2,45,91,50,2,3,distr1,302,3,50,1,2,32,34,40,True,1476475523693.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
7963-e,1476474687934.0,1,split,target,73,43,50,3,2,distr1,49,41,50,2,1,distr2,256,83,50,1,3,12,88,75,True,1476474683192.0,speaker,olive green,235.0,1.0,2,10,10.0,2.0,human
7963-e,1476474694589.0,2,far,target,210,83,50,2,1,distr2,21,46,50,1,2,distr1,324,50,50,3,3,39,45,34,True,1476474692704.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476474700786.0,3,far,target,145,99,50,1,3,distr2,46,19,50,3,1,distr1,323,93,50,2,2,101,36,47,True,1476474699352.0,speaker,green,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476474706984.0,4,far,target,281,70,50,2,3,distr2,43,19,50,1,2,distr1,177,44,50,3,1,46,53,29,True,1476474705392.0,speaker,purple,235.0,1.0,1,6,6.0,1.0,human
7963-e,1476474713675.0,5,far,target,163,2,50,2,3,distr2,296,50,50,1,2,distr1,126,62,50,3,1,33,25,94,True,1476474712632.0,speaker,gray,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476474722483.0,6,close,target,286,61,50,1,3,distr1,281,27,50,3,2,distr2,329,37,50,2,1,11,17,13,True,1476474720490.0,speaker,bright purple,235.0,1.0,2,12,12.0,2.0,human
7963-e,1476474737086.0,7,split,target,16,87,50,2,1,distr1,358,90,50,1,2,distr2,279,59,50,3,3,9,47,42,True,1476474734611.0,speaker,most orange,235.0,1.0,2,10,6.0,1.0,human
7963-e,1476474742810.0,8,far,target,257,85,50,2,3,distr1,140,8,50,1,1,distr2,48,80,50,3,2,43,85,34,True,1476474741418.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476474758790.0,9,close,target,95,19,50,3,1,distr2,97,58,50,1,2,distr1,141,48,50,2,3,14,18,11,True,1476474755505.0,speaker,dirty green,235.0,1.0,2,10,10.0,2.0,human
7963-e,1476474766654.0,10,far,target,244,56,50,1,1,distr2,45,77,50,2,3,distr1,180,66,50,3,2,56,77,43,True,1476474764616.0,speaker,dark blue,235.0,1.0,2,8,8.0,2.0,human
7963-e,1476474819950.0,11,close,target,100,33,50,3,1,distr1,162,49,50,2,3,distr2,146,13,50,1,2,16,17,16,True,1476474807801.0,speaker,"most natural green, i'm not sure what to say about it",235.0,1.0,11,42,19.0,4.0,human
7963-e,1476474830543.0,12,close,target,43,72,50,1,1,distr1,55,32,50,2,3,distr2,48,63,50,3,2,14,6,11,True,1476474827758.0,speaker,nice. bright orange,235.0,1.0,3,16,16.0,3.0,human
7963-e,1476474844408.0,13,close,target,194,15,50,2,2,distr2,211,54,50,1,1,distr1,241,11,50,3,3,18,17,18,True,1476474842132.0,speaker,"dull blue, kind of gray",235.0,1.0,5,18,16.0,4.0,human
7963-e,1476474854530.0,14,close,target,255,22,50,1,2,distr2,280,40,50,3,3,distr1,272,83,50,2,1,19,11,11,True,1476474851514.0,speaker,dullest purple,235.0,1.0,2,13,13.0,2.0,human
7963-e,1476474866719.0,15,far,target,189,82,50,2,1,distr1,224,54,50,3,3,distr2,328,12,50,1,2,39,53,27,True,1476474864137.0,speaker,baby blue,235.0,1.0,2,8,8.0,2.0,human
7963-e,1476474876723.0,16,split,target,146,6,50,1,3,distr2,326,29,50,2,2,distr1,44,12,50,3,1,11,37,33,True,1476474875139.0,speaker,gray,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476474887319.0,17,close,target,324,90,50,1,3,distr1,338,64,50,3,2,distr2,332,91,50,2,1,10,7,6,True,1476474883362.0,speaker,hot pink,235.0,1.0,2,7,7.0,2.0,human
7963-e,1476474900408.0,18,split,target,88,32,50,3,3,distr1,129,40,50,1,1,distr2,277,43,50,2,2,9,73,55,True,1476474897818.0,speaker,olive,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476474909323.0,19,close,target,83,12,50,1,3,distr2,72,2,50,2,2,distr1,191,8,50,3,1,15,12,8,True,1476474907356.0,speaker,olive,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476474915859.0,20,far,target,170,5,50,3,3,distr2,288,35,50,1,2,distr1,359,17,50,2,1,26,25,23,True,1476474914427.0,speaker,gray,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476474923330.0,21,far,target,84,49,50,2,1,distr1,218,31,50,1,3,distr2,319,98,50,3,2,55,84,38,True,1476474920596.0,speaker,green,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476474931556.0,22,split,target,84,97,50,2,3,distr1,113,79,50,3,1,distr2,190,9,50,1,2,9,43,39,True,1476474930291.0,speaker,yellow green,235.0,1.0,2,11,11.0,2.0,human
7963-e,1476474939049.0,23,close,target,238,8,50,1,1,distr1,262,20,50,2,2,distr2,292,33,50,3,3,11,19,11,True,1476474937619.0,speaker,grayest,235.0,1.0,1,7,7.0,1.0,human
7963-e,1476474945504.0,24,far,target,167,59,50,3,1,distr2,300,63,50,2,3,distr1,217,3,50,1,2,31,53,26,True,1476474944043.0,speaker,green,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476474953488.0,25,split,target,334,58,50,3,1,distr2,225,70,50,1,3,distr1,173,3,50,2,2,16,33,29,True,1476474952443.0,speaker,red,235.0,1.0,1,3,3.0,1.0,human
7963-e,1476474974089.0,26,split,target,341,73,50,1,3,distr1,345,98,50,3,2,distr2,166,94,50,2,1,10,86,84,True,1476474968147.0,speaker,the red that is more pink than the other one,235.0,1.0,10,35,10.0,3.0,human
7963-e,1476474980150.0,27,split,target,304,59,50,2,3,distr2,157,31,50,1,1,distr1,257,29,50,3,2,19,45,42,True,1476474978989.0,speaker,pink,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476474992439.0,28,split,target,331,9,50,2,3,distr1,228,10,50,1,1,distr2,156,35,50,3,2,12,42,30,True,1476474989470.0,speaker,red,235.0,1.0,1,3,3.0,1.0,human
7963-e,1476475006619.0,29,split,target,272,13,50,1,2,distr1,273,21,50,2,1,distr2,50,67,50,3,3,7,52,60,True,1476475004285.0,speaker,more dull purple,235.0,1.0,3,14,10.0,2.0,human
7963-e,1476475025290.0,30,close,target,83,55,50,2,3,distr2,82,35,50,1,1,distr1,98,75,50,3,2,8,9,15,True,1476475019829.0,speaker,"not the olive, not the bright green either",235.0,1.0,8,34,22.0,4.0,human
7963-e,1476475047280.0,31,split,target,161,17,50,2,3,distr2,229,53,50,3,2,distr1,114,33,50,1,1,18,38,58,True,1476475040870.0,speaker,rainy day green/blue,235.0,1.0,3,17,17.0,4.0,human
7963-e,1476475065338.0,32,split,distr1,10,65,50,2,3,target,5,19,50,1,1,distr2,39,39,50,3,2,18,24,29,False,1476475062886.0,speaker,mahogany,235.0,0.0,1,8,8.0,1.0,human
7963-e,1476475071940.0,33,split,target,4,81,50,3,1,distr1,18,33,50,1,3,distr2,332,82,50,2,2,17,24,27,True,1476475070450.0,speaker,red,235.0,1.0,1,3,3.0,1.0,human
7963-e,1476475078729.0,34,far,target,202,53,50,2,3,distr1,22,20,50,3,2,distr2,135,60,50,1,1,34,49,43,True,1476475076357.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476475092664.0,35,close,target,215,56,50,2,3,distr1,207,19,50,3,2,distr2,228,57,50,1,1,10,11,16,True,1476475090197.0,speaker,light blue,235.0,1.0,2,9,9.0,2.0,human
7963-e,1476475103224.0,36,far,target,195,26,50,1,3,distr1,12,76,50,3,1,distr2,328,21,50,2,2,49,37,29,True,1476475101788.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476475112523.0,37,split,target,147,50,50,2,2,distr1,152,66,50,1,3,distr2,260,29,50,3,1,6,51,54,True,1476475110359.0,speaker,dull green,235.0,1.0,2,9,9.0,2.0,human
7963-e,1476475119130.0,38,far,target,59,46,50,3,3,distr1,276,85,50,2,1,distr2,244,3,50,1,2,82,36,30,True,1476475117886.0,speaker,yellow,235.0,1.0,1,6,6.0,1.0,human
7963-e,1476475127030.0,39,far,target,184,27,50,3,1,distr2,282,25,50,1,2,distr1,131,54,50,2,3,30,32,52,True,1476475125838.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476475162288.0,41,close,target,230,84,50,2,2,distr2,258,33,50,1,1,distr1,279,33,50,3,3,19,14,7,True,1476475160969.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476475168735.0,42,close,target,99,21,50,2,1,distr2,53,34,50,3,3,distr1,53,19,50,1,2,11,14,9,True,1476475167248.0,speaker,green,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476475178368.0,43,close,target,139,60,50,1,1,distr2,97,99,50,3,2,distr1,126,63,50,2,3,5,15,12,True,1476475175185.0,speaker,pastel green,235.0,1.0,2,11,11.0,2.0,human
7963-e,1476475185255.0,44,far,target,64,28,50,2,3,distr1,266,50,50,3,2,distr2,1,68,50,1,1,68,49,40,True,1476475183967.0,speaker,tan,235.0,1.0,1,3,3.0,1.0,human
7963-e,1476475191554.0,45,close,target,228,17,50,2,3,distr1,218,4,50,3,1,distr2,2,2,50,1,2,12,15,5,True,1476475190047.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476475198944.0,46,close,target,126,86,50,3,2,distr1,89,40,50,1,3,distr2,97,66,50,2,1,17,7,10,True,1476475197790.0,speaker,brightest,235.0,1.0,1,9,9.0,1.0,human
7963-e,1476475204760.0,47,far,target,184,20,50,1,2,distr2,20,24,50,3,1,distr1,335,87,50,2,3,44,32,26,True,1476475203632.0,speaker,blue,235.0,1.0,1,4,4.0,1.0,human
7963-e,1476475210728.0,48,close,target,27,23,50,1,2,distr1,231,2,50,3,3,distr2,143,2,50,2,1,17,18,6,True,1476475209441.0,speaker,brown,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476475217238.0,49,far,target,133,58,50,2,1,distr2,252,27,50,1,3,distr1,22,50,50,3,2,54,55,40,True,1476475215871.0,speaker,green,235.0,1.0,1,5,5.0,1.0,human
7963-e,1476475226930.0,50,split,distr1,287,61,50,1,1,distr2,73,88,50,3,2,target,294,25,50,2,3,12,78,96,False,1476475225543.0,speaker,dark purple,235.0,0.0,2,10,10.0,2.0,human
3639-a,1476474799199.0,1,close,target,339,5,50,1,2,distr2,15,11,50,2,3,distr1,182,4,50,3,1,14,7,16,True,1476474790480.0,speaker,purple grey,286.0,1.0,2,10,10.0,2.0,human
3639-a,1476474810153.0,2,far,target,88,17,50,2,1,distr2,193,38,50,1,3,distr1,348,73,50,3,2,51,28,59,True,1476474808728.0,speaker,greenish,286.0,1.0,1,8,8.0,1.0,human
3639-a,1476474825861.0,3,far,target,3,15,50,1,3,distr1,144,29,50,3,1,distr2,288,89,50,2,2,41,31,49,True,1476474820935.0,speaker,dull purple,286.0,1.0,2,10,10.0,2.0,human
3639-a,1476474841750.0,4,split,target,244,13,50,3,1,distr1,283,17,50,2,2,distr2,35,60,50,1,3,9,42,44,True,1476474839297.0,speaker,duller purple,286.0,1.0,2,12,12.0,2.0,human
3639-a,1476474860767.0,5,close,target,87,18,50,1,2,distr2,31,8,50,2,1,distr1,62,24,50,3,3,8,19,19,True,1476474859178.0,speaker,green ~ dark,286.0,1.0,1,4,4.0,1.0,human
3639-a,1476474867697.0,6,far,target,215,96,50,1,1,distr2,351,64,50,2,2,distr1,142,47,50,3,3,55,42,74,True,1476474866318.0,speaker,blue,286.0,1.0,1,4,4.0,1.0,human
3639-a,1476474888724.0,7,close,distr2,330,59,50,1,1,target,335,73,50,3,3,distr1,298,52,50,2,2,18,6,14,False,1476474886441.0,speaker,darker pink,286.0,0.0,2,10,10.0,2.0,human
3639-a,1476474899189.0,8,far,target,260,52,50,1,2,distr1,67,16,50,3,3,distr2,354,23,50,2,1,59,30,35,True,1476474894763.0,speaker,purple,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476474907979.0,9,split,target,124,28,50,3,2,distr2,306,64,50,2,1,distr1,117,10,50,1,3,13,79,57,True,1476474905944.0,speaker,green,286.0,1.0,1,5,5.0,1.0,human
3639-a,1476474920657.0,10,close,target,278,4,50,1,2,distr1,168,12,50,2,1,distr2,167,0,50,3,3,19,7,13,True,1476474916671.0,speaker,darker grey,286.0,1.0,2,10,10.0,2.0,human
3639-a,1476474944108.0,11,close,distr1,241,19,50,2,3,target,234,33,50,3,1,distr2,213,45,50,1,2,8,12,14,False,1476474937812.0,speaker,purple blue ~ darker,286.0,0.0,1,6,6.0,1.0,human
3639-a,1476474953471.0,12,close,target,134,90,50,3,2,distr2,150,45,50,1,3,distr1,116,53,50,2,1,11,19,12,True,1476474951530.0,speaker,bright green,286.0,1.0,2,11,11.0,2.0,human
3639-a,1476474983693.0,13,close,target,236,11,50,1,3,distr1,276,12,50,2,1,distr2,170,3,50,3,2,8,15,19,True,1476474983041.0,speaker,darkest ~ not gery ~ yes,286.0,1.0,1,3,3.0,1.0,human
3639-a,1476474998291.0,14,split,target,45,13,50,2,2,distr2,195,46,50,1,3,distr1,42,54,50,3,1,18,28,43,True,1476474996402.0,speaker,brownish grey,286.0,1.0,2,12,12.0,2.0,human
3639-a,1476475011629.0,15,split,target,175,78,50,3,1,distr1,166,67,50,1,2,distr2,43,97,50,2,3,8,45,43,True,1476475009445.0,speaker,light blue,286.0,1.0,2,9,9.0,2.0,human
3639-a,1476475019908.0,16,split,target,287,44,50,1,3,distr1,330,67,50,2,1,distr2,126,66,50,3,2,17,93,91,True,1476475018424.0,speaker,purple,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475039446.0,17,far,target,258,81,50,2,1,distr2,162,38,50,3,3,distr1,88,97,50,1,2,110,55,30,True,1476475027477.0,speaker,purple,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475049293.0,18,far,target,202,22,50,2,3,distr2,170,94,50,3,1,distr1,351,43,50,1,2,40,37,76,True,1476475047910.0,speaker,the e ~ grey,286.0,1.0,1,4,4.0,1.0,human
3639-a,1476475074788.0,19,far,target,82,74,50,1,2,distr1,161,78,50,2,3,distr2,279,14,50,3,1,21,64,48,True,1476475075064.0,speaker,green ~ no ~ green,286.0,1.0,1,5,5.0,1.0,human
3639-a,1476475083160.0,20,split,target,24,66,50,2,3,distr1,4,94,50,1,1,distr2,305,18,50,3,2,16,37,34,True,1476475081814.0,speaker,orange,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475096569.0,21,split,target,295,51,50,1,2,distr2,211,39,50,2,3,distr1,272,72,50,3,1,12,32,27,True,1476475090850.0,speaker,light purple,286.0,1.0,2,11,11.0,2.0,human
3639-a,1476475117569.0,22,close,target,261,42,50,2,2,distr1,244,22,50,3,1,distr2,255,53,50,1,3,11,6,15,True,1476475109023.0,speaker,lighter purple,286.0,1.0,2,13,13.0,2.0,human
3639-a,1476475124185.0,23,far,target,335,69,50,3,2,distr2,157,3,50,1,3,distr1,91,61,50,2,1,82,34,32,True,1476475122842.0,speaker,red,286.0,1.0,1,3,3.0,1.0,human
3639-a,1476475133098.0,24,split,target,278,98,50,3,3,distr2,42,98,50,1,1,distr1,251,83,50,2,2,13,75,81,True,1476475130181.0,speaker,purple,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475147809.0,25,close,target,88,53,50,2,3,distr1,126,54,50,3,2,distr2,155,66,50,1,1,9,16,11,True,1476475145418.0,speaker,yellowish green,286.0,1.0,2,14,14.0,2.0,human
3639-a,1476475164518.0,26,close,distr1,87,29,50,1,1,distr2,136,71,50,3,2,target,125,26,50,2,3,8,17,17,False,1476475162220.0,speaker,darker green,286.0,0.0,2,11,11.0,2.0,human
3639-a,1476475185278.0,27,far,target,113,20,50,3,2,distr1,255,93,50,2,1,distr2,71,55,50,1,3,56,21,95,True,1476475184125.0,speaker,green ~ no,286.0,1.0,1,2,,,human
3639-a,1476475198312.0,28,split,target,3,20,50,2,3,distr1,350,48,50,1,2,distr2,180,89,50,3,1,13,54,71,True,1476475196011.0,speaker,purple brownish,286.0,1.0,2,14,14.0,2.0,human
3639-a,1476475205635.0,29,far,target,123,15,50,2,1,distr1,260,8,50,1,3,distr2,250,85,50,3,2,29,52,32,True,1476475203749.0,speaker,green,286.0,1.0,1,5,5.0,1.0,human
3639-a,1476475214491.0,30,far,target,51,65,50,3,1,distr2,182,94,50,2,2,distr1,31,39,50,1,3,22,43,47,True,1476475213453.0,speaker,yellow,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475223033.0,31,far,target,273,95,50,2,1,distr2,351,39,50,1,2,distr1,113,93,50,3,3,74,32,81,True,1476475220442.0,speaker,purple,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475235661.0,32,split,target,314,83,50,1,2,distr1,304,97,50,3,1,distr2,162,52,50,2,3,8,54,52,True,1476475234612.0,speaker,darker pink,286.0,1.0,2,10,10.0,2.0,human
3639-a,1476475244543.0,33,split,target,297,84,50,3,3,distr1,268,29,50,2,1,distr2,95,10,50,1,2,19,56,37,True,1476475242824.0,speaker,pink,286.0,1.0,1,4,4.0,1.0,human
3639-a,1476475253502.0,34,close,distr1,88,47,50,2,2,distr2,101,29,50,3,1,target,51,48,50,1,3,16,19,9,False,1476475251308.0,speaker,puke,286.0,0.0,1,4,4.0,1.0,human
3639-a,1476475283474.0,35,far,target,102,84,50,2,1,distr1,6,92,50,3,3,distr2,54,38,50,1,2,80,25,45,True,1476475282004.0,speaker,green ~ it's okay ~ green,286.0,1.0,1,5,5.0,1.0,human
3639-a,1476475293684.0,36,close,target,226,34,50,1,3,distr1,245,28,50,3,2,distr2,278,45,50,2,1,6,18,12,True,1476475291257.0,speaker,bluest,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475306952.0,37,close,target,120,47,50,1,3,distr2,133,67,50,2,2,distr1,91,62,50,3,1,8,6,8,True,1476475303752.0,speaker,darker green,286.0,1.0,2,11,11.0,2.0,human
3639-a,1476475316450.0,38,far,target,178,33,50,2,2,distr1,216,28,50,1,1,distr2,356,76,50,3,3,25,57,42,True,1476475313782.0,speaker,light blue,286.0,1.0,2,9,9.0,2.0,human
3639-a,1476475328331.0,39,split,target,76,19,50,2,3,distr2,20,36,50,3,1,distr1,129,55,50,1,2,19,29,50,True,1476475324841.0,speaker,greyist,286.0,1.0,1,7,7.0,1.0,human
3639-a,1476475336342.0,40,far,target,329,59,50,3,1,distr2,181,74,50,2,2,distr1,161,94,50,1,3,90,71,21,True,1476475334934.0,speaker,purple,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475347972.0,41,split,target,262,13,50,1,2,distr1,223,39,50,2,3,distr2,165,68,50,3,1,16,44,47,True,1476475345526.0,speaker,purple grey,286.0,1.0,2,10,10.0,2.0,human
3639-a,1476475356260.0,42,far,target,59,68,50,1,3,distr1,110,79,50,2,1,distr2,177,58,50,3,2,21,37,30,True,1476475354234.0,speaker,yellow,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475373523.0,43,split,distr2,243,35,50,2,3,distr1,166,7,50,3,2,target,195,25,50,1,1,11,24,30,False,1476475367046.0,speaker,"blue, lighter",286.0,0.0,2,11,11.0,2.0,human
3639-a,1476475390151.0,44,close,distr1,98,35,50,2,1,distr2,99,46,50,3,3,target,145,24,50,1,2,13,17,5,False,1476475388169.0,speaker,"green, darker",286.0,0.0,2,11,11.0,2.0,human
3639-a,1476475411782.0,45,split,target,285,30,50,2,1,distr2,12,15,50,3,2,distr1,259,61,50,1,3,16,26,36,True,1476475410566.0,speaker,light purple ~ light purple,286.0,1.0,2,11,11.0,2.0,human
3639-a,1476475423549.0,46,close,target,327,10,50,2,1,distr2,43,4,50,1,2,distr1,6,8,50,3,3,8,16,9,True,1476475421577.0,speaker,purplish grey,286.0,1.0,2,12,12.0,2.0,human
3639-a,1476475432056.0,47,far,target,62,94,50,2,1,distr1,52,27,50,1,2,distr2,204,29,50,3,3,27,58,37,True,1476475430617.0,speaker,yellow,286.0,1.0,1,6,6.0,1.0,human
3639-a,1476475442989.0,48,close,target,231,34,50,1,1,distr1,282,10,50,3,2,distr2,251,33,50,2,3,18,6,18,True,1476475441496.0,speaker,blueist,286.0,1.0,1,7,7.0,1.0,human
3639-a,1476475450097.0,49,close,target,257,11,50,1,1,distr2,326,35,50,3,2,distr1,355,25,50,2,3,19,18,13,True,1476475448881.0,speaker,grey,286.0,1.0,1,4,4.0,1.0,human
3639-a,1476475463718.0,50,split,target,353,38,50,1,1,distr2,70,75,50,3,3,distr1,331,70,50,2,2,13,65,80,True,1476475461576.0,speaker,dullest color,286.0,1.0,2,12,12.0,2.0,human
9617-0,1476474875047.0,1,close,target,214,21,50,1,2,distr1,191,6,50,3,1,distr2,231,18,50,2,3,12,8,17,True,1476474870414.0,speaker,the target is the light blue color,746.0,1.0,7,28,20.0,4.0,human
9617-0,1476474887017.0,2,split,target,59,75,50,1,2,distr1,75,70,50,2,1,distr2,348,20,50,3,3,10,54,57,True,1476474885113.0,speaker,the target is yellow,746.0,1.0,4,17,12.0,2.0,human
9617-0,1476474899327.0,3,close,target,252,33,50,1,3,distr1,261,93,50,2,1,distr2,222,57,50,3,2,15,12,19,True,1476474896710.0,speaker,the target is purple,746.0,1.0,4,17,12.0,2.0,human
9617-0,1476474916757.0,4,close,target,118,70,50,1,3,distr2,140,69,50,2,1,distr1,143,53,50,3,2,11,6,6,True,1476474913149.0,speaker,the target is the neon lime green,746.0,1.0,7,27,19.0,4.0,human
9617-0,1476474937157.0,5,close,target,321,17,50,1,1,distr2,325,5,50,2,3,distr1,27,0,50,3,2,19,12,8,True,1476474933290.0,speaker,the target is the brightest shade of pink,746.0,1.0,8,34,24.0,4.0,human
9617-0,1476474952922.0,6,far,target,276,18,50,3,1,distr2,257,91,50,1,3,distr1,198,64,50,2,2,36,25,39,True,1476474948900.0,speaker,the target is purple,746.0,1.0,4,17,12.0,2.0,human
9617-0,1476474974167.0,7,close,target,4,36,50,3,3,distr1,344,55,50,1,2,distr2,337,51,50,2,1,12,15,5,True,1476474966147.0,speaker,the target is the orangeish looking color,746.0,1.0,7,35,27.0,4.0,human
9617-0,1476475007182.0,8,close,target,33,11,50,2,1,distr2,27,0,50,1,3,distr1,216,14,50,3,2,19,9,10,True,1476474998927.0,speaker,the target is tan/beige. the one that is more brown than grey,746.0,1.0,12,48,26.0,6.0,human
9617-0,1476475018297.0,9,far,target,138,72,50,2,2,distr2,34,25,50,3,1,distr1,232,37,50,1,3,61,37,43,True,1476475016339.0,speaker,the target is lime green,746.0,1.0,5,20,15.0,3.0,human
9617-0,1476475051567.0,10,split,target,151,62,50,3,2,distr2,203,28,50,2,3,distr1,166,96,50,1,1,12,38,40,True,1476475046529.0,speaker,the target is the green color. not the turquoise one,746.0,1.0,10,42,28.0,5.0,human
9617-0,1476475066327.0,11,split,target,19,31,50,1,1,distr2,176,24,50,2,3,distr1,355,61,50,3,2,19,37,52,True,1476475061034.0,speaker,the brown,746.0,1.0,2,8,5.0,1.0,human
9617-0,1476475078647.0,12,far,target,24,46,50,2,3,distr1,204,69,50,1,2,distr2,165,50,50,3,1,44,46,34,True,1476475076063.0,speaker,the brown/orange,746.0,1.0,2,14,11.0,2.0,human
9617-0,1476475095422.0,13,close,target,335,9,50,2,2,distr2,38,2,50,1,3,distr1,9,24,50,3,1,12,13,19,True,1476475090527.0,speaker,the purpleish one,746.0,1.0,3,15,12.0,2.0,human
9617-0,1476475128567.0,14,split,target,351,87,50,1,3,distr1,0,94,50,3,1,distr2,213,37,50,2,2,8,45,46,True,1476475121852.0,speaker,"it's the red one, but not the fire engine red/brighter red of the two",746.0,1.0,14,54,33.0,8.0,human
9617-0,1476475147042.0,15,split,target,142,56,50,3,2,distr1,132,60,50,2,1,distr2,141,1,50,1,3,5,30,32,True,1476475142714.0,speaker,the green one but not the lime green/neon one,746.0,1.0,9,36,24.0,6.0,human
9617-0,1476475205807.0,17,split,target,57,8,50,3,1,distr1,181,14,50,2,3,distr2,79,69,50,1,2,15,30,36,True,1476475202143.0,speaker,the brownish one,746.0,1.0,3,14,11.0,2.0,human
9617-0,1476475214017.0,18,far,target,358,66,50,1,2,distr1,311,36,50,2,3,distr2,53,68,50,3,1,28,54,68,True,1476475212393.0,speaker,red,746.0,1.0,1,3,3.0,1.0,human
